project,module,testName,exceptionType,errorMessage
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testLookup,java.lang.AssertionError, Incorrect return code expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testGetattr,java.lang.AssertionError, Incorrect return code expected:<0> but was:<13>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testFsstat,java.lang.AssertionError, Incorrect return code: expected:<0> but was:<13>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testWrongNfsAccess,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testWrite,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputContainingCRLF,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputDefaultDelimiterPosValue,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInput,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputCustomDelimiterPosValue,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityDefaultView,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByMetricFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesBasedOnCreatedTime,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityWithUserAndFlowInfo,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByInfoFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testQueryWithoutCluster,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesWithLimit,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainer,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByRelations,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityNotPresent,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityAllFields,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testAbout,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainers,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testInvalidValuesHandling,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntities,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByConfigFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenEnabled,java.lang.ExceptionInInitializerError,
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityCustomFields,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesNoMatch,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenDisabled,java.lang.NoClassDefFoundError, Could not initialize class org.apache.hadoop.yarn.server.timelineservice.reader.TimelineReaderWebServices\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempt,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByEventFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.hdfs.nfs.nfs3.TestWrites.testWriteStableHow,java.lang.NullPointerException,
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-jobclient,org.apache.hadoop.hdfs.nfs.nfs3.TestExportsTable.testViewFsMultipleExportPoint,java.io.IOException, Timed out waiting for Mini HDFS Cluster to start\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-registry,org.apache.hadoop.registry.secure.TestSecureLogins.testUGILogin,org.apache.hadoop.security.KerberosAuthException, failure to login: for principal: zookeeper from keytab /home/colossus2/apache/hadoop/target/kdc/zookeeper.keytab javax.security.auth.login.LoginException: Integrity check on decrypted field failed (31) - PREAUTH_FAILED\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-registry,org.apache.hadoop.lib.servlet.TestServerWebApp.getHomeDirNotDef,java.lang.InterruptedException, sleep interrupted\\n09:30:14;846  INFO Server:621 - Services destroyed\\n09:30:14;846  INFO Server:633 - Server [httpfs] shutdown!\\n09:30:14;846  INFO Server:634 - ======================================================\\n09:30:14;906  WARN Server:433 - Log4j [/home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop/httpfs-log4j.properties] configuration file not found; using default configuration from classpath\\n09:30:14;906  INFO Server:359 - ++++++++++++++++++++++++++++++++++++++++++++++++++++++\\n09:30:14;906  INFO Server:360 - Server [httpfs] starting\\n09:30:14;906  INFO Server:361 -   Built information:\\n09:30:14;906  INFO Server:362 -     Version           : 3.3.0-SNAPSHOT\\n09:30:14;906  INFO Server:363 -     Source Repository : REPO NOT AVAIL\\n09:30:14;906  INFO Server:364 -     Source Revision   : REVISION NOT AVAIL\\n09:30:14;906  INFO Server:365 -     Built by          : colossus2\\n09:30:14;906  INFO Server:366 -     Built timestamp   : 2018-10-13T09:17:38+0000\\n09:30:14;906  INFO Server:367 -   Runtime information:\\n09:30:14;906  INFO Server:368 -     Home   dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data\\n09:30:14;906  INFO Server:369 -     Config dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop\\n09:30:14;906  INFO Server:370 -     Log    dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/logs\\n09:30:14;907  INFO Server:371 -     Temp   dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/temp\\n09:30:14;911  WARN Server:465 - Site configuration file [/home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop/httpfs-site.xml] not found in config directory\\n09:30:14;912  INFO Server:492 - System property sets  httpfs.config.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop\\n09:30:14;912  INFO Server:492 - System property sets  httpfs.log.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/logs\\n09:30:14;912  INFO Server:492 - System property sets  httpfs.home.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data\\n09:30:14;914  INFO FileSystemAccessService:149 - Using FileSystemAccess JARs version [3.3.0-SNAPSHOT]\\n09:30:14;919  INFO FileSystemAccessService:176 - Using FileSystemAccess simple/pseudo authentication; principal [colossus2]\\n09:30:14;934  INFO Server:378 - Services initialized\\n09:30:14;934  INFO Server:386 - Server [httpfs] started!; status [NORMAL]\\n09:30:14;939  INFO HttpFSServerWebApp:102 - Connects to Namenode [file:///]\\n09:30:14;940  INFO AbstractDelegationTokenSecretManager:343 - Updating the current master key for generating delegation tokens\\nOct 13; 2018 9:30:14 AM com.sun.jersey.api.core.PackagesResourceConfig init\\nINFO: Scanning for root resource and provider classes in the packages:\\n  org.apache.hadoop.fs.http.server\\n  org.apache.hadoop.lib.wsrs\\nOct 13; 2018 9:30:14 AM com.sun.jersey.api.core.ScanningResourceConfig logClasses\\nINFO: Root resource classes found:\\n  class org.apache.hadoop.fs.http.server.HttpFSServer\\nOct 13; 2018 9:30:14 AM com.sun.jersey.api.core.ScanningResourceConfig logClasses\\nINFO: Provider classes found:\\n  class org.apache.hadoop.fs.http.server.HttpFSExceptionProvider\\n  class org.apache.hadoop.lib.wsrs.JSONMapProvider\\n  class org.apache.hadoop.fs.http.server.HttpFSParametersProvider\\n  class org.apache.hadoop.lib.wsrs.JSONProvider\\n09:30:14;958  INFO AbstractDelegationTokenSecretManager:675 - Starting expired delegation token remover thread; tokenRemoverScanInterval=60 min(s)\\n09:30:14;971  INFO AbstractDelegationTokenSecretManager:343 - Updating the current master key for generating delegation tokens\\nOct 13; 2018 9:30:14 AM com.sun.jersey.server.impl.application.WebApplicationImpl _initiate\\nINFO: Initiating Jersey application; version 'Jersey: 1.19 02/11/2015 03:25 AM'\\n09:30:15;111  INFO ContextHandler:781 - Started o.e.j.w.WebAppContext@45a63b9c{/;file:///home/colossus2/apache/hadoop/hadoop-hdfs-project/hadoop-hdfs-httpfs/target/classes/webapps/webhdfs/;AVAILABLE}{/webhdfs}\\n09:30:15;111  INFO AbstractConnector:278 - Started ServerConnector@11ab4b85{HTTP/1.1;[http/1.1]}{localhost:35781}\\n09:30:15;111  INFO Server:414 - Started @19663ms\\n09:30:15;793  INFO httpfsaudit:259 - [/] filter [-]\\n09:30:15;796 ERROR AbstractDelegationTokenSecretManager:696 - ExpiredTokenRemover received java.lang.InterruptedException: sleep interrupted\\n09:30:15;796  INFO Server:621 - Services destroyed\\n09:30:15;796  INFO Server:633 - Server [httpfs] shutdown!\\n09:30:15;796  INFO Server:634 - ======================================================\\n09:30:15;951  WARN Server:433 - Log4j [/home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop/httpfs-log4j.properties] configuration file not found; using default configuration from classpath\\n09:30:15;952  INFO Server:359 - ++++++++++++++++++++++++++++++++++++++++++++++++++++++\\n09:30:15;952  INFO Server:360 - Server [httpfs] starting\\n09:30:15;952  INFO Server:361 -   Built information:\\n09:30:15;952  INFO Server:362 -     Version           : 3.3.0-SNAPSHOT\\n09:30:15;952  INFO Server:363 -     Source Repository : REPO NOT AVAIL\\n09:30:15;952  INFO Server:364 -     Source Revision   : REVISION NOT AVAIL\\n09:30:15;952  INFO Server:365 -     Built by          : colossus2\\n09:30:15;952  INFO Server:366 -     Built timestamp   : 2018-10-13T09:17:38+0000\\n09:30:15;952  INFO Server:367 -   Runtime information:\\n09:30:15;952  INFO Server:368 -     Home   dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data\\n09:30:15;952  INFO Server:369 -     Config dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop\\n09:30:15;952  INFO Server:370 -     Log    dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/logs\\n09:30:15;952  INFO Server:371 -     Temp   dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/temp\\n09:30:15;953  WARN Server:465 - Site configuration file [/home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop/httpfs-site.xml] not found in config directory\\n09:30:15;953  INFO Server:492 - System property sets  httpfs.config.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop\\n09:30:15;954  INFO Server:492 - System property sets  httpfs.log.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/logs\\n09:30:15;954  INFO Server:492 - System property sets  httpfs.home.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data\\n09:30:15;954  INFO FileSystemAccessService:149 - Using FileSystemAccess JARs version [3.3.0-SNAPSHOT]\\n09:30:15;965  INFO FileSystemAccessService:176 - Using FileSystemAccess simple/pseudo authentication; principal [colossus2]\\n09:30:15;979  INFO Server:378 - Services initialized\\n09:30:15;979  INFO Server:386 - Server [httpfs] started!; status [NORMAL]\\n09:30:15;984  INFO HttpFSServerWebApp:102 - Connects to Namenode [file:///]\\n09:30:15;984  INFO AbstractDelegationTokenSecretManager:343 - Updating the current master key for generating delegation tokens\\nOct 13; 2018 9:30:15 AM com.sun.jersey.api.core.PackagesResourceConfig init\\nINFO: Scanning for root resource and provider classes in the packages:\\n  org.apache.hadoop.fs.http.server\\n  org.apache.hadoop.lib.wsrs\\nOct 13; 2018 9:30:16 AM com.sun.jersey.api.core.ScanningResourceConfig logClasses\\nINFO: Root resource classes found:\\n  class org.apache.hadoop.fs.http.server.HttpFSServer\\nOct 13; 2018 9:30:16 AM com.sun.jersey.api.core.ScanningResourceConfig logClasses\\nINFO: Provider classes found:\\n  class org.apache.hadoop.fs.http.server.HttpFSExceptionProvider\\n  class org.apache.hadoop.lib.wsrs.JSONMapProvider\\n  class org.apache.hadoop.fs.http.server.HttpFSParametersProvider\\n  class org.apache.hadoop.lib.wsrs.JSONProvider\\nOct 13; 2018 9:30:16 AM com.sun.jersey.server.impl.application.WebApplicationImpl _initiate\\nINFO: Initiating Jersey application; version 'Jersey: 1.19 02/11/2015 03:25 AM'\\n09:30:16;006  INFO AbstractDelegationTokenSecretManager:675 - Starting expired delegation token remover thread; tokenRemoverScanInterval=60 min(s)\\n09:30:16;019  INFO AbstractDelegationTokenSecretManager:343 - Updating the current master key for generating delegation tokens\\n09:30:16;152  INFO ContextHandler:781 - Started o.e.j.w.WebAppContext@26f5e86b{/;file:///home/colossus2/apache/hadoop/hadoop-hdfs-project/hadoop-hdfs-httpfs/target/classes/webapps/webhdfs/;AVAILABLE}{/webhdfs}\\n09:30:16;153  INFO AbstractConnector:278 - Started ServerConnector@67902a48{HTTP/1.1;[http/1.1]}{localhost:46133}\\n09:30:16;153  INFO Server:414 - Started @20705ms\\n09:30:16;153 ERROR AbstractDelegationTokenSecretManager:696 - ExpiredTokenRemover received java.lang.InterruptedException: sleep interrupted\\n09:30:16;154  INFO Server:621 - Services destroyed\\n09:30:16;154  INFO Server:633 - Server [httpfs] shutdown!\\n09:30:16;154  INFO Server:634 - ======================================================\\n09:30:16;189  WARN Server:433 - Log4j [/home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop/httpfs-log4j.properties] configuration file not found; using default configuration from classpath\\n09:30:16;189  INFO Server:359 - ++++++++++++++++++++++++++++++++++++++++++++++++++++++\\n09:30:16;189  INFO Server:360 - Server [httpfs] starting\\n09:30:16;189  INFO Server:361 -   Built information:\\n09:30:16;189  INFO Server:362 -     Version           : 3.3.0-SNAPSHOT\\n09:30:16;189  INFO Server:363 -     Source Repository : REPO NOT AVAIL\\n09:30:16;189  INFO Server:364 -     Source Revision   : REVISION NOT AVAIL\\n09:30:16;189  INFO Server:365 -     Built by          : colossus2\\n09:30:16;189  INFO Server:366 -     Built timestamp   : 2018-10-13T09:17:38+0000\\n09:30:16;189  INFO Server:367 -   Runtime information:\\n09:30:16;189  INFO Server:368 -     Home   dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data\\n09:30:16;189  INFO Server:369 -     Config dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop\\n09:30:16;189  INFO Server:370 -     Log    dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/logs\\n09:30:16;190  INFO Server:371 -     Temp   dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/temp\\n09:30:16;190  WARN Server:465 - Site configuration file [/home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop/httpfs-site.xml] not found in config directory\\n09:30:16;191  INFO Server:492 - System property sets  httpfs.config.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/etc/hadoop\\n09:30:16;191  INFO Server:492 - System property sets  httpfs.log.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data/logs\\n09:30:16;191  INFO Server:492 - System property sets  httpfs.home.dir: /home/colossus2/apache/hadoop/target/test-dir/hadoop-data\\n09:30:16;192  INFO FileSystemAccessService:149 - Using FileSystemAccess JARs version [3.3.0-SNAPSHOT]\\n09:30:16;197  INFO FileSystemAccessService:176 - Using FileSystemAccess simple/pseudo authentication; principal [colossus2]\\n09:30:16;215  INFO Server:378 - Services initialized\\n09:30:16;239  INFO Server:386 - Server [httpfs] started!; status [NORMAL]\\n09:30:16;245  INFO HttpFSServerWebApp:102 - Connects to Namenode [file:///]\\n09:30:16;245  INFO AbstractDelegationTokenSecretManager:343 - Updating the current master key for generating delegation tokens\\n09:30:16;255  INFO AbstractDelegationTokenSecretManager:675 - Starting expired delegation token remover thread; tokenRemoverScanInterval=60 min(s)\\n09:30:16;258  INFO AbstractDelegationTokenSecretManager:343 - Updating the current master key for generating delegation tokens\\nOct 13; 2018 9:30:16 AM com.sun.jersey.api.core.PackagesResourceConfig init\\nINFO: Scanning for root resource and provider classes in the packages:\\n  org.apache.hadoop.fs.http.server\\n  org.apache.hadoop.lib.wsrs\\nOct 13; 2018 9:30:16 AM com.sun.jersey.api.core.ScanningResourceConfig logClasses\\nINFO: Root resource classes found:\\n  class org.apache.hadoop.fs.http.server.HttpFSServer\\nOct 13; 2018 9:30:16 AM com.sun.jersey.api.core.ScanningResourceConfig logClasses\\nINFO: Provider classes found:\\n  class org.apache.hadoop.fs.http.server.HttpFSExceptionProvider\\n  class org.apache.hadoop.lib.wsrs.JSONMapProvider\\n  class org.apache.hadoop.fs.http.server.HttpFSParametersProvider\\n  class org.apache.hadoop.lib.wsrs.JSONProvider\\nOct 13; 2018 9:30:16 AM com.sun.jersey.server.impl.application.WebApplicationImpl _initiate\\nINFO: Initiating Jersey application; version 'Jersey: 1.19 02/11/2015 03:25 AM'\\n09:30:16;481  INFO ContextHandler:781 - Started o.e.j.w.WebAppContext@171b0c9e{/;file:///home/colossus2/apache/hadoop/hadoop-hdfs-project/hadoop-hdfs-httpfs/target/classes/webapps/webhdfs/;AVAILABLE}{/webhdfs}\\n09:30:16;487  INFO AbstractConnector:278 - Started ServerConnector@2be5f017{HTTP/1.1;[http/1.1]}{localhost:44897}\\n09:30:16;488  INFO Server:414 - Started @21040ms\\n09:30:16;488 ERROR AbstractDelegationTokenSecretManager:696 - ExpiredTokenRemover received java.lang.InterruptedException: sleep interrupted\\n09:30:16;489  INFO Server:621 - Services destroyed\\n09:30:16;489  INFO Server:633 - Server [httpfs] shutdown!\\n09:30:16;489  INFO Server:634 - ======================================================\\njava.lang.AssertionError: Expected exception: java.lang.IllegalArgumentException\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityDefaultView,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testInvalidValuesHandling,java.lang.AssertionError, expected:<500> but was:<400>\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenEnabled,java.lang.NoClassDefFoundError, Could not initialize class org.apache.hadoop.yarn.server.timelineservice.reader.TimelineReaderWebServices\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testQueryWithoutCluster,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenDisabled,java.lang.ExceptionInInitializerError,
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempt,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-router,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByEventFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityDefaultView,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testQueryWithoutCluster,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainer,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testAbout,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesNoMatch,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenDisabled,java.lang.ExceptionInInitializerError,
apache.hadoop,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-sharedcachemanager,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
